Response Time,Availability,Throughput,Successability,Reliability,Compliance,Best Practices,Latency,Documentation,Service Name,WSDL Address
124.33,85,7.5,95,73,78,84,11.0,10,GoogleSearchService,http://www.oreillynet.com/security/2004/10/07/examples/GoogleSearch.wsdl
221.11,43,0.7,43,73,89,75,2.55,10,MNOAccessService,http://mobilenavigation.siemensvdo.com/mnp/services/MNOAccess?wsdl
328.0,85,12.0,95,58,100,75,9.6,33,dotmatcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/dotmatcher.wsdl
328.5,46,4.1,47,73,78,84,14.0,11,WhiteMesaSoap12AddTestSvc,http://www.whitemesa.net/wsdl/soap12-add-test-rpc.wsdl
352.0,83,11.6,84,73,89,62,156.0,86,NRA_x0020_ILA_x0020_News_x0020_and_x0020_Updates_x0020_Syndication,http://www.nraila.org/Services/LegislativeUpdates.asmx?WSDL
140.67,63,4.2,64,60,78,62,3.0,2,NavigatePublicationTarget,http://rep.oio.dk/gentofte.dk/xml/wsdl/2005/09/12/NavigatePublicationTarget.wsdl
134.08,97,15.4,99,73,100,84,10.16,20,NSVMCachingAPI,http://www.yataka.com/NSVMCachingAPI/NSVMCachingAPI.asmx?WSDL
95.0,96,28.3,99,60,89,79,1.0,88,interop2C,http://www.cs.fsu.edu/~engelen/interop2C_2.wsdl
221.53,26,4.7,26,67,100,77,170.53,10,UserManagement,http://smithbucklin.articulateglobal.com/Portal/services/UserManagement.asmx?wsdl
213.0,88,2.7,96,60,100,74,44.0,30,BasicRealTimeQuotes,http://ws.strikeiron.com/BasicRealTimeQuotes?WSDL
1301.33,98,3.5,98,83,89,91,154.5,4,PhylogeneticService,http://staff.vbi.vt.edu/pathport/services/wsdls/phylogenetic.wsdl
329.6,89,3.0,96,73,100,84,47.6,8,embossdataService,http://www.ebi.ac.uk/soaplab/emboss4/services/utils_misc.embossdata.derived?wsdl
110.0,83,27.6,84,83,89,91,10.0,67,net.xmethods.services.stockquote.StockQuoteService,http://xml.afpc.tamu.edu/StockQuoteService.wsdl
615.0,97,1.4,99,80,78,65,54.5,33,basicmap,http://citizenatlas.dc.gov/webservices/basicmap.asmx?wsdl
250.8,100,1.4,100,50,100,72,42.4,12,sycoService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_codon_usage.syco.derived?wsdl
97.0,90,7.3,91,73,78,84,2.2,56,interop2B,http://www.cs.fsu.edu/~engelen/interop2B.wsdl
219.0,56,10.4,56,60,78,69,67.0,40,lister,http://rep.oio.dk/bm.dk/xml/schemas/2003/07/14/lister.wsdl
413.09,8,5.4,9,60,89,69,10.11,36,soap4buildwsdl,http://www.4build.com/4build_test1/psoap/soap4buildwsdl.php?wsdl
208.6,67,4.0,67,73,89,75,56.1,4,Service1,http://ceres.aifb.uni-karlsruhe.de/AI2service/Service1.asmx?wsdl
206.25,87,6.1,95,60,89,69,96.25,9,JobSequencerService,http://cuero.tacc.utexas.edu:8080/gridport/services/GridPortSequencer?wsdl
242.4,89,1.1,96,73,100,84,7.6,34,prophetService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prophet.wsdl
227.0,83,23.9,84,50,89,66,111.0,6,AddressBookService,http://oscar.snapps.com/projects/lotusphere/WebServices.nsf/AddressBook65.WSDL
231.8,94,15.3,98,73,100,84,5.8,32,showorfService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showorf.wsdl
142.0,39,6.3,40,73,89,84,6.12,88,GuessWebService,http://www.ebob42.com/cgi-bin/Game.asmx?wsdl
1342.0,94,10.0,98,73,78,84,83.0,2,Headlines,http://www.grbj.com/rss/headlines.asmx?wsdl
408.21,56,5.0,58,73,78,80,121.46,89,Settings,http://www.obcom.cl/WebServices/Settings.asmx?wsdl
38.0,95,2.1,99,73,78,84,1.5,6,MathService,http://www.dotnetjunkies.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?WSDL
716.0,54,3.9,54,67,78,82,62.12,6,KEGG,http://soap.genome.ad.jp/KEGG.wsdl
164.0,94,13.6,98,73,78,80,22.29,91,Context,http://pc-tambura.ipsi.fhg.de/runtimetools/Web%20References/com.taxonomy.ipsi.fhg/Context.wsdl
384.5,57,5.7,59,67,89,77,24.41,95,oemsearchxmle,http://www.directories.ch/webservices/oemsearch/services/oemsearchXMLe.asmx?wsdl
376.64,100,7.3,100,67,100,82,3.28,83,Validator,http://www.softwaremaker.net/webservices/swm/validator/validator.asmx?WSDL
314.0,90,24.6,97,73,100,80,21.0,6,DownloadService,http://www.samsung.com/in/support/WcmsService/DownloadService.asmx?WSDL
301.0,20,4.0,21,42,100,66,7.67,88,SforceService,http://cornsoup.net/enterprise.wsdl.xml
210.5,72,8.3,72,80,100,78,6.5,96,SoapGO,http://genome.dkfz-heidelberg.de/menu/hobit/SoapGO.wsdl
119.0,61,2.9,62,53,67,71,5.0,6,Interop,http://mssoapinterop.org/stkV3/InteropTyped.wsdl
64.28,80,9.1,81,67,100,77,5.78,11,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2004-10-04/AWSECommerceService.wsdl
300.6,100,1.4,100,67,100,82,42.6,1,vrnaduplexService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaduplex.derived?wsdl
523.75,94,6.9,95,73,100,80,64.5,94,AnagramService,http://www.oorsprong.org/websamples.anagram/anagramservice.wso?WSDL
100.0,99,19.8,100,73,100,84,30.5,2,WHOIS,http://www.unpicked.com/webservices/whois/whois.asmx?wsdl
175.0,92,4.3,97,73,78,84,13.0,2,LVISWebService,http://lviswebservice.rijwijzer.nu/lviswebservice.asmx?wsdl
213.0,96,17.1,99,73,78,62,108.0,2,news_xml_service,http://www.newsxpc.com/news-xml-service.asmx?wsdl
349.58,66,2.3,66,80,89,83,36.58,7,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=3
324.0,83,16.0,84,83,89,93,7.0,8,BankValSOAP,http://www.bankval.co.uk/BankValtranspose.wsdl
83.31,99,17.8,100,67,100,77,9.69,8,SSOws,http://s-ws.thomsonlearning.com/ssows/SSOws?WSDL
225.87,25,6.1,26,67,89,72,22.0,31,sdm25,http://www.se-services.nl/lib/sdm25/sdm25.php?wsdl
399.75,56,5.0,57,67,89,72,85.75,36,L9C_BC,http://igsee.l9c.org/soap.php?wsdl
324.5,95,3.9,99,73,78,75,68.0,2,SeikaCodePublish,http://edicode.vips.gr.jp/SeikaCodePublish.asmx?WSDL
222.4,94,1.7,98,73,100,84,5.6,41,maskfeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/maskfeat.wsdl
65.4,92,6.8,92,67,100,77,8.25,3,AWSECommerceService,http://webservices.amazon.co.uk/AWSECommerceService/AWSECommerceService.wsdl
313.6,92,11.7,97,58,100,75,9.0,39,polydotService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/polydot.wsdl
133.21,55,8.0,56,60,67,79,10.42,88,ws,http://www.selfsurveys.com/ws.asmx?wsdl
501.79,28,4.8,28,73,67,80,88.36,40,JanusSvc,http://www.rsdn.ru/ws/Janus.asmx?WSDL
504.6,100,1.9,100,73,100,84,3.0,40,tfmService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/tfm.wsdl
3343.0,83,5.5,84,83,89,91,2.0,3,SummaryService,http://dcregistry.natlib.govt.nz/axis/services/itemSummary?wsdl
127.33,100,6.9,100,73,78,84,8.66,9,GoogleSearchService,http://www.cs.usyd.edu.au/~ejb/nusoaplib/GoogleSearch.wsdl
3273.75,84,1.6,85,73,78,88,11.13,8,OTNDeptEmp,http://webservices.oracle.com/ws/emp/oracle.ws.scott.OTNDeptEmp?WSDL
470.0,99,0.5,100,60,100,79,14.0,9,ZacksConsensus,http://ws.strikeiron.com/ZacksConsensus?WSDL
1734.34,97,2.5,98,67,89,58,14.65,91,ERSWebCensusMapService,http://maps.ers.usda.gov/profiles/Web%20References/mapspreview/ERSWebCensusMapService.wsdl
685.86,22,3.2,22,33,89,59,22.14,3,PassportService,http://passport.sme.gov.cn/passport/services/Passport?wsdl
194.6,90,1.9,97,58,100,75,5.4,41,bananaService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/banana.wsdl
305.37,87,8.0,87,67,100,77,90.95,7,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-10-05/JP/AWSECommerceService.wsdl
330.19,92,8.6,97,67,100,77,17.13,64,TerraService,http://www.terraservice.net/TerraService2.asmx?wsdl
157.5,46,5.6,47,73,89,84,12.33,6,Euro42,http://www.ebob42.com/cgi-bin/Euro42.asmx?wsdl
3997.0,90,1.7,90,73,78,84,11.4,8,WSNCBIBlastService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSNCBIBlast.wsdl
208.6,89,0.8,96,67,100,82,42.0,11,vrnainverseService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnainverse.derived?wsdl
260.6,93,2.1,98,67,100,82,39.0,9,prophetService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_profiles.prophet.derived?wsdl
173.0,83,11.5,84,73,89,75,20.0,5,showmyip_lookup,http://www.ippages.com/soap/lookupserver.php?wsdl
290.3,86,4.4,86,53,89,66,97.47,4,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_2d_structure.pepcoil?wsdl
301.17,85,3.4,85,53,89,66,79.6,4,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_distance_matrix.fneighbor?wsdl
532.4,51,4.9,51,67,78,82,11.0,2,IBTRNSOAPservice,http://tstsvr.achworks.com/exec/btrnsoap.dll/wsdl/IBTRNSOAP
133.67,96,8.7,99,73,78,80,0.67,11,WSDLInteropTestDocLitParameters,http://mssoapinterop.org/asmx/WSDL/InteropTestDocLitParameters.wsdl
206.0,89,1.4,96,58,100,75,10.0,40,chaosService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/chaos.wsdl
164.0,86,3.4,95,73,78,84,54.5,96,AustralianPostCode,http://www.webservicex.com/AustralianPostCode.asmx?WSDL
89.6,88,18.7,96,67,78,58,32.0,4,HTTService,http://www.jacksonbrowne.com/Communities/HTT/WebService/HTTService.asmx?wsdl
329.5,92,3.6,97,73,78,84,13.0,33,UDDIBusinessFinder,http://www.webservicex.net/UDDIBusinessFinder.asmx?WSDL
133.17,94,13.9,95,73,100,80,6.59,62,Utility,http://www.arcwebservices.com/services/v2006/Utility.wsdl
1939.0,99,6.9,100,73,78,84,1.0,42,StockQuote,http://www.webservicex.net/stockquote.asmx?WSDL
174.0,83,14.9,84,73,100,75,3.0,37,reasoner,http://tools.deri.org/services/reasoner.wsdl
263.89,87,7.0,88,67,100,77,70.52,4,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-10-05/FR/AWSECommerceService.wsdl
227.6,86,14.5,95,73,100,84,10.6,39,distmatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/distmat.wsdl
48.15,60,5.2,60,60,89,69,2.03,31,DGV_SCADA,http://www.multispeak.org/interface/30j/23_DGV_SCADA.asmx?wsdl
130.75,95,21.7,98,73,78,80,8.0,10,CafePressServices,http://api.cafepress.com/index.asmx?wsdl
178.5,72,13.2,72,67,89,85,8.0,5,IPasswordservice,http://www.newcomer.de/WebServices/Password.dll/wsdl/IPassword
184.5,90,9.4,97,60,78,69,33.62,88,XigniteInsider,http://xignite.com/xInsider.asmx?wsdl
60.05,77,9.1,77,67,100,77,4.1,11,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2004-11-10/AWSECommerceService.wsdl
140.8,90,5.6,91,60,89,69,13.4,62,wbs_publicservicesService,http://dsbs.sba.gov/dsbs/ws/wbs_publicservices.cfc?wsdl
1442.86,87,2.9,95,73,78,84,46.72,5,WSMaxsproutService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSMaxsprout.wsdl
184.75,92,4.7,97,73,78,84,1.75,4,WebSitePulseService,http://www2.websitepulse.com/wsdl/wsp.wsdl
187.75,64,8.1,65,73,78,75,63.0,86,Beheer,http://www.icstats.nl/webservices/beheer.asmx?wsdl
334.0,67,4.4,67,67,89,72,1.9,40,OA_CB,http://www.multispeak.org/interface/30j/15_OA_CB.asmx?WSDL
262.37,34,5.9,35,67,89,72,35.48,9,JExamInfoServiceService,http://jexam.inf.tu-dresden.de/axis/services/JExamInfoService?wsdl
155.83,92,1.1,92,73,100,80,5.66,60,AddressFinder,http://www.arcwebservices.com/services/v2006/AddressFinder.wsdl
53.0,83,14.5,84,73,100,84,2.0,7,ExceptionCollectionService,http://www.exceptioncollection.com/ExceptionCollectionService.asmx?wsdl
850.92,88,3.9,88,67,78,77,476.42,90,XigniteMaster,http://services.xignite.com/xMaster.asmx?wsdl
2967.0,90,5.1,97,73,78,84,41.0,32,BarCode,http://www.webservicex.net/barcode.asmx?WSDL
123.83,99,16.9,100,73,78,62,19.0,91,HolidayService,http://www.27seconds.com/Holidays/HolidayService.asmx?WSDL
142.5,92,1.4,97,73,78,84,1.5,88,DOTSNameWizard,http://trial.serviceobjects.com/nw/namewizard.asmx?wsdl
620.5,96,8.7,99,73,100,80,398.0,10,MacamMailer,http://webservices.macam.ac.il/MacamMailer/MacamMailer.asmx?wsdl
91.8,97,24.7,99,73,78,84,8.8,10,SendCustomForm,http://www.judypipkin.com/Apps/WebService/SendCustomForm.asmx?WSDL
2123.0,100,8.8,100,73,100,84,4.0,2,Service1,http://www.agiledeveloper.com/venkat/wsmay2005/Service1.asmx?wsdl
277.4,93,1.0,98,73,100,84,11.2,39,compseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/compseq.wsdl
332.11,31,4.5,31,60,78,83,118.67,9,IXMLWS2service,http://ccs.fax.de/xmlws2.exe/wsdl/IXMLWS2
171.0,83,18.6,84,80,78,87,5.0,5,SearchCuroCustomerService,http://intnpp.post.ch/EPPWS-web-services/wsdl/EPPWSint.wsdl
101.33,63,4.0,64,73,100,80,2.66,7,WS4lsqlService,http://slashdemocracy.org/links/ws4lsql.wsdl
64.0,83,24.8,84,78,89,89,4.0,11,SecureLogin,http://www.daytonequipment.com/dei-web/Global/SecureLogin.asmx?WSDL
425.0,56,6.1,56,58,78,80,10.0,10,WhiteMesaSoap12AddTestSvc,http://www.whitemesa.net/wsdl/soap12-add-test-int.wsdl
320.67,93,10.6,98,73,89,62,136.0,37,IT_x0040_Service_x0020_Webservices,http://www.itatservice.de/itatservice/itatservice5.asmx?WSDL
72.25,89,10.1,89,78,78,89,2.75,11,X3WS,http://emaint.no-ip.com/emaintws/x3ws.wsdl
231.39,86,10.4,95,73,100,80,1.33,90,SearchEngineWSService,http://webservice.statsbiblioteket.dk/ws-netmusik-search/services/netmusik_wssearch?wsdl
47.56,62,7.5,63,67,89,72,1.81,38,OA_DGV,http://www.multispeak.org/interface/30j/18_OA_DGV.asmx?wsdl
299.0,85,3.5,86,53,89,66,104.96,12,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.pepinfo?wsdl
352.4,55,4.9,56,67,78,77,76.78,87,BillingSystemCall,http://www.newcomer.de/WebServices/BillingSystem/Call/index.asmx?wsdl
291.09,84,1.3,84,53,89,66,106.44,8,AnalysisWSGowlabImplService,http://www.ebi.ac.uk/soaplab/services/similarity_search.fasta_protein_xml?wsdl
347.2,85,1.9,95,58,100,75,8.8,32,plotconService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/plotcon.wsdl
1619.25,78,3.1,79,73,78,84,91.5,5,WSScanPSService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSScanPS.wsdl
233.4,91,1.4,97,58,100,75,7.2,32,pepwindowService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pepwindow.wsdl
996.0,84,3.0,84,60,78,69,120.0,38,FlickrComment,http://www.imadeitlast.com/Webservices/Flickr/CommentFeed/commandAPI.asmx?wsdl
1936.5,93,3.4,98,73,78,84,39.0,93,ICD9ToICD10,http://www.webservicex.com/icd9toicd10.asmx?WSDL
345.0,98,24.4,100,89,100,93,21.0,40,ZipCodeLookup,http://ted.mielczarek.org/code/webservice/ZipCodeLookup.wsdl.xml
283.0,71,6.5,71,53,89,66,66.35,6,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_restriction.redata?wsdl
213.17,99,1.2,100,60,100,79,44.34,56,TelesignAPI,http://ws.strikeiron.com/TeleSign/televerification?WSDL
130.0,89,24.5,96,67,100,82,1.0,95,XWebEmailValidation,http://ws.xwebservices.com/XWebEmailValidation/XWebEmailValidation.asmx?wsdl
290.22,85,2.9,86,53,89,66,82.7,11,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.charge?wsdl
234.0,87,1.1,95,67,100,82,14.0,7,racer,http://sws-challenge.org/shipper/v2/racer.wsdl
239.6,92,12.2,97,73,100,75,16.0,4,ServicioOnix,http://www.librosar.com.ar/portal/servicioonix.asmx?WSDL
287.04,84,1.6,85,53,89,66,99.04,1,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/information.infoseq?wsdl
894.5,56,3.0,57,83,89,91,715.25,85,Authentication,http://arcweb.esri.com/services/v2/Authentication.wsdl
224.2,95,14.3,98,73,100,84,10.4,40,getorfService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/getorf.wsdl
275.8,100,1.9,100,67,100,82,45.8,10,est2genomeService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_global.est2genome.derived?wsdl
111.0,56,13.8,56,83,89,91,6.0,2,TfscanService,http://www.vbi.vt.edu/~pathport/services/wsdls/tfscan.wsdl
215.0,90,1.6,96,73,100,84,9.2,32,palindromeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/palindrome.wsdl
256.2,98,1.4,100,73,100,84,39.6,10,fdrawtreeService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_tree_drawing.fdrawtree.derived?wsdl
245.6,99,1.6,100,50,100,72,40.8,6,tmapService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_2d_structure.tmap.derived?wsdl
4023.3,16,0.6,17,60,89,79,315.26,38,eBob42CSharp,http://www.ebob42.com/cgi-bin/wseBob42CSharp.asmx?wsdl
542.87,26,4.4,26,53,100,66,32.94,32,ReviewRequestManager,http://isb.oio.dk/oioservice/service/public/3/restricted/reviewrequestmanager.asmx?WSDL
197.0,89,28.6,96,60,89,69,16.0,11,checkidService,http://www.housecall.co.uk/cfc/checkid.cfc?wsdl
172.0,89,29.5,96,89,78,93,2.0,8,VasService,http://vastool-be.m-otion.at/VasService20060313.wsdl
233.5,68,3.2,68,73,89,75,4.0,61,CheckAuthorizationService,http://test.achex.com/ws/Authorization.wsdl
1112.25,78,2.8,79,73,78,84,75.25,17,stock,http://www.wopos.com/webservice/Stock.asmx?wsdl
186.0,86,11.3,86,60,89,69,6.5,5,Random Quote,http://www.boyzoid.com/comp/randomQuote.cfc?wsdl
135.0,83,29.7,84,80,100,72,2.0,57,QualificationWarranty,http://www.pq-verein.de/wsdl/warrantyCancel.wsdl
259.4,85,1.9,95,67,100,82,33.8,6,emowseService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.emowse.derived?wsdl
123.67,87,8.9,95,73,78,84,8.67,2,GoogleSearchService,http://homepages.feis.herts.ac.uk/~bf8au/3COM0109/Assessment3/3_1/GoogleSearch.wsdl
307.3,17,3.8,17,42,89,62,20.23,4,GatewayWSService,http://212.166.209.24:80/ConnectorGateway/services/GatewayWS?wsdl
334.43,84,1.4,84,53,89,66,114.43,11,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_restriction.restover?wsdl
393.35,86,1.2,86,53,89,66,123.13,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaalifoldpf?wsdl
585.4,51,2.0,52,73,78,84,398.4,11,SQLDataInterop,http://soapclient.com/interop/InteropB.wsdl
112.0,83,37.7,84,73,78,75,1.0,3,WarrantyClaimWebService,http://www.walkermowers.com/ws/opei/WarrantyClaimService2.wsdl
2909.47,94,1.3,98,67,100,82,34.68,7,Service1,http://demo.fet.com.tr/okyanusdch/okyanusdc.asmx?WSDL
105.5,86,17.9,86,73,89,80,3.5,11,CoolWSFromITM,http://itmusa.net/getdotnetnews.asmx?wsdl
368.0,61,1.0,62,53,89,66,202.82,63,Climate Data,http://arccf10.tor.ec.gc.ca/climate/functions/climatedata.cfc?wsdl
211.75,88,6.9,96,73,100,80,34.0,7,WebService,http://www.dlask.nl/webservice.asmx?wsdl
438.0,93,8.6,98,67,78,77,0.73,88,XigniteReleases,http://www.xignite.com/xreleases.asmx?WSDL
57.0,98,34.6,100,73,100,84,1.0,95,GuidGenerator,http://aspalliance.com/nothingmn/guid.asmx?wsdl
86.5,57,1.5,58,67,78,72,1.25,12,com.starwood.corona.apps.wdc.AirKiosk,http://sutra110.airkiosk.com/AirKiosk.wsdl
316.28,86,7.2,95,33,78,62,25.52,5,GSXWS,http://gsx.apple.com/gsxws.wsdl
357.57,28,1.0,30,67,89,72,233.0,96,AccountInfo,http://arcweb.esri.com/services/v2/AccountInfo.wsdl
297.17,86,2.4,86,53,89,66,93.52,9,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_gene_finding.showorf?wsdl
195.54,28,5.8,29,60,78,62,48.62,86,MailService,http://pc-tambura.ipsi.fhg.de/AuthoringTools/NotificationMailServiceSetup/MailService.asmx?wsdl
109.0,96,15.1,99,60,89,79,1.0,2,InteropTestHeaders,http://mssoapinterop.org/asmx/WSDL/InteropTestheaders.wsdl
158.0,72,10.4,72,67,78,82,10.5,92,TimeService,http://dotnet.jku.at/buch/samples/7/encoding/TimeService3.asmx?WSDL
125.0,100,17.4,100,67,78,82,2.0,39,CPP_Status_Request,http://soap.cpp.com/CppSoapRequests/CppStatusRequest.asmx?wsdl
227.2,86,2.4,95,73,100,84,6.8,39,wordcountService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/wordcount.wsdl
152.5,86,4.5,87,73,78,84,2.0,11,WSLoggildingar,http://erindrekip.skyrr.is/wsloggildingar.asmx?WSDL
188.25,88,1.7,96,58,100,75,9.75,4,ChebiWebServiceService,http://www.ebi.ac.uk/webservices/chebi/webservice?wsdl
107.0,83,27.6,84,83,89,91,9.0,64,eBayWatcherService,http://www.echo.eos.nasa.gov/documents/wsdl/extended-services/EBayWatcherService.wsdl
388.25,57,1.1,59,67,89,72,237.25,85,PlaceFinderSample,http://arcweb.esri.com/services/v2/PlaceFinderSample.wsdl
221.8,99,15.6,100,58,100,75,5.4,40,cpgplotService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cpgplot.wsdl
211.75,59,1.1,60,67,78,72,6.0,33,HBObauprodukte,http://www.heinzebauoffice.de/bauprodukte/soap.server.php?wsdl
177.0,88,18.5,96,73,78,80,11.0,94,K4TAirReservationsWS,http://ws.keyfortravel.com/Air/airreservations.asmx?wsdl
546.33,98,1.5,100,73,78,62,14.66,87,Teletekst,http://www.html2xml.nl/Services/Teletekst/Version1/Teletekst.asmx?WSDL
223.5,72,11.9,72,73,89,75,8.0,65,RecommendationService,http://www.statsbiblioteket.dk/netbibservices/services/Recommendation?wsdl
262.5,89,5.3,96,73,100,80,18.0,60,LandmarkService,http://terraserver-usa.com/LandmarkService.asmx?wsdl
191.0,100,1.4,100,73,100,84,8.4,33,stssearchService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stssearch.wsdl
405.14,91,7.9,97,73,78,80,2.71,94,SearchEngine,http://webservice.est.co.jp/zipcode/SearchEngine.asmx?WSDL
42.7,67,7.6,68,67,89,72,2.3,41,LM_GIS,http://www.multispeak.org/interface/30j/30_LM_GIS.asmx?wsdl
102.5,89,3.1,96,80,78,87,47.5,88,ccydemo,http://webcontinuum.net/webservices/ccydemo.wsdl
208.6,88,14.2,96,73,100,84,7.6,31,showfeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showfeat.wsdl
255.0,98,1.3,99,67,100,82,40.8,4,ehmmpfamService,http://www.ebi.ac.uk/soaplab/emboss4/services/hmm.ehmmpfam.derived?wsdl
1069.5,71,3.0,72,83,89,91,744.0,36,Mapping,http://xml.nig.ac.jp/wsdl/Mapping.wsdl
267.0,94,1.8,98,58,100,75,7.4,31,bananaService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/banana.wsdl
261.09,85,5.4,86,53,89,66,69.13,1,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_3d_structure.domainrep?wsdl
134.0,97,29.9,99,73,78,84,10.0,6,WSDLInteropTestListService,http://mssoapinterop.org/stkv3/wsdl/interopTestList.wsdl
260.6,100,13.5,100,67,100,82,42.4,2,showseqService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.showseq.derived?wsdl
473.67,63,7.9,63,67,78,72,7.34,4,DistrictServiceService,http://www.arikan.at/axis/services/DistrictService?wsdl
167.5,55,6.3,56,67,89,72,26.67,10,adid_apiService,http://adid.vexcom.com/adid_api.cfc?wsdl
108.0,92,25.1,97,73,67,84,2.0,1,WSDLInteropTestDocLitService,http://www.whitemesa.com/r3/InteropTestExtensibility.wsdl
322.65,95,7.6,99,60,78,74,0.75,93,XigniteSecurity,http://www.xignite.com/xsecurity.asmx?WSDL
299.2,100,1.4,100,67,100,82,41.8,7,infoalignService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_multiple.infoalign.derived?wsdl
173.0,100,18.3,100,73,100,80,27.0,8,WSCitationImplService,http://www.ebi.ac.uk/webservices/citexplore/v1.0/service?wsdl
233.0,94,14.5,98,58,100,75,11.4,34,pepinfoService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pepinfo.wsdl
